TransactionID,CustomerID,TransactionDate,TransactionAmount,MerchantName,MerchantCategory,TransactionType,TransactionStatus
f7e2c314-0bfb-4900-97e2-ae31cd39ad1b,3730d330-35f5-465c-98b0-a481d3b7f4cf,2024-03-22 03:13:23,818.67,"Ponce, Pena and Harris",leverage one-to-one solutions,Purchase,Declined
96096a24-3bd4-4f27-85b8-0d21faec4da7,d90d5276-5251-4fb3-9afd-c304d582e8b6,2024-07-03 18:09:17,970.67,Allen-Henry,deliver one-to-one e-markets,Refund,Approved
889068eb-aac3-4ae3-9e3a-bbbbc8579680,7aa00f89-4e9c-4aaa-90de-762772f4f47a,2024-03-19 17:06:22,541.39,Mason-Solomon,grow efficient mindshare,Refund,Declined
afa56b40-543d-4ed1-87a1-01061e8aa040,80a5be5e-8f00-4a22-bfd4-d070816754db,2024-02-04 14:53:54,679.51,"Craig, Berg and Herrera",empower killer e-services,Refund,Approved
1f36429b-f11e-4893-8ba0-3e07dc8ec7d5,d5e2d5cd-b720-4b45-bd32-210e8ef80ae8,2024-04-18 10:07:10,430.51,Miranda LLC,syndicate turn-key architectures,Purchase,Approved
6e84a136-adb3-4826-940c-e87d7108a080,d8ffc4d8-6fb6-42e7-9747-c1d08132de99,2024-01-02 21:16:29,153.23,Johnson-Howard,leverage intuitive functionalities,Purchase,Declined
5293739f-4312-4916-9559-9a2cd35071e5,554d572d-c38b-45e0-84b4-36277edbfe12,2024-05-31 07:23:01,821.73,Brooks Ltd,facilitate transparent web services,Purchase,Approved
049e630a-5fca-4016-ade4-3cf77b1526cc,fb4dfa5d-3efe-4f9b-889b-8f0994522e88,2024-06-09 21:12:22,128.56,"Clark, Mann and Cunningham",harness back-end models,Purchase,Approved
a1018b23-8149-4810-81be-bcdddd035036,0b12e528-08a4-4a89-a9b9-4d5ed64c7ef6,2024-01-02 19:22:09,71.51,Trujillo-Taylor,benchmark turn-key e-markets,Purchase,Declined
92b8c9c2-4deb-48c0-bcef-2801e43fe29d,0949db52-d61c-420d-b6f5-d6fbcc3f32c0,2024-01-06 18:11:46,525.26,Mcbride Inc,mesh scalable bandwidth,Purchase,Approved
46f39202-5582-452f-b83f-ebafa36b5baa,f6492fde-b173-4c2b-bbdf-a0149a6fde67,2024-04-11 23:19:42,290.9,"Rose, Smith and Mcfarland",revolutionize interactive e-markets,Refund,Approved
bdde5eff-4d43-4598-aaac-5c6493ef1235,e3b681bd-bb3a-4245-b506-f066aafaee44,2024-05-01 07:33:38,128.14,"Briggs, Gates and Johnson",productize B2C action-items,Purchase,Approved
1d6607a8-9c44-422f-bc55-8a3597513340,0012ebcd-9a71-4482-8424-1648581de0a6,2024-06-30 10:30:26,437.76,Reid-Johnson,grow mission-critical metrics,Purchase,Declined
4d60b977-6a37-45b7-a8cc-2bde57138e71,3eed514b-5926-4e46-bd23-96c15bc5d352,2024-02-11 10:44:29,477.9,"Moss, Davis and Banks",empower next-generation web-readiness,Purchase,Declined
895501c5-6613-4fef-b673-a2b1943b6318,9fe55224-8048-4773-b16c-eed80c974345,2024-06-28 14:34:47,628.73,Hobbs-Harvey,deploy collaborative architectures,Refund,Declined
ed50900c-2f33-4602-ace7-6cabf1672ff1,d4e1c195-9329-4eed-b1bd-47f3bc3fb581,2024-06-27 14:28:19,473.58,Harris Ltd,seize 24/365 convergence,Purchase,Declined
242462e1-ac23-4879-8e7e-f5f398ba42d5,b7a62eb0-1263-4362-9e75-d20b1d681b54,2024-04-21 11:21:05,458.97,"Miller, Ortiz and Underwood",maximize front-end portals,Purchase,Declined
f8933a1c-2f67-4f38-ad8d-ad39cc2c1b67,a193c7a5-e070-4dd0-b13d-0610165ceb45,2024-05-31 04:06:50,666.39,"King, Boone and Baldwin",streamline virtual mindshare,Refund,Approved
b2830076-4aea-46bd-839b-6c77e59f076e,3ff66b36-ccfa-4324-9b94-971e69c7b243,2024-05-18 17:33:59,87.62,Smith-Williams,embrace viral ROI,Refund,Approved
c7ac154d-9264-4346-b8b2-fb2308254d5a,8cce85f6-c801-44ba-8b32-678eecb3f46d,2024-06-20 14:24:53,829.22,Long LLC,synthesize front-end mindshare,Purchase,Declined
83b6b272-0622-4b12-9885-5f4383edb348,35b77526-92e8-44d8-b2e0-7f26e05aa955,2024-07-05 16:19:20,400.63,"Cobb, Herrera and Hoffman",monetize ubiquitous convergence,Refund,Approved
0f3448aa-2e0e-44f5-8b47-1a3eead3db4d,9f953b44-c03b-49d5-9a17-64d4432ad370,2024-01-09 08:53:56,152.4,Thompson LLC,implement back-end relationships,Purchase,Approved
40d0bf46-04fe-4d17-a9a2-0a1a62de6e2d,98c3dd96-97dc-45ba-b537-6b53ca3bca6c,2024-04-17 20:37:59,977.17,Miller-Fernandez,strategize robust content,Refund,Approved
f510e772-4ff6-427d-828c-1ce2706f1913,9adcfd87-88a8-4faf-9464-6732531e6312,2024-06-20 13:12:19,64.55,Davis-Lewis,matrix seamless mindshare,Refund,Approved
89b84ed7-d1ad-4713-b765-f15dc9b5f5b9,faecc927-11fe-473e-a205-43aebb7acc8f,2024-05-15 07:43:57,372.07,Garza Inc,transform bleeding-edge solutions,Purchase,Approved
4d4bc7dc-03cd-4c31-8d7f-97bffcf1c6b2,a0a254a4-a37b-4b36-becb-818e6e1cb48b,2024-05-05 01:21:34,981.08,Owen-Mitchell,drive robust info-mediaries,Purchase,Declined
591b7aaf-9001-4487-a4f9-fd7d93251d14,2dbc9cf6-0d67-4af5-bd83-5e38a10fc20f,2024-06-30 20:04:38,229.55,"Johnson, Huffman and Mills",streamline bricks-and-clicks supply-chains,Purchase,Approved
5fce1f4d-e4d8-4ee1-9b80-46a889dd1d52,d2a997d2-9f42-4be1-bd03-e9e24dd6c65d,2024-06-17 02:09:48,773.71,"Salas, Anderson and Mckay",visualize integrated channels,Purchase,Approved
3410265d-a1c4-4c0a-b5bc-71a3bd314980,65660c01-f007-4f7c-813f-314be5022a54,2024-03-14 21:28:23,830.85,"Bartlett, Ball and Reed",generate cutting-edge experiences,Refund,Approved
1ad14108-e97e-4f2e-9d5f-a7ec944e28c0,3504c8f8-4839-498f-88a3-c217e8ebf12b,2024-02-25 06:15:34,636.98,Reed Group,streamline cutting-edge ROI,Purchase,Declined
0f251614-ad8d-4db3-818a-02de1b474c6e,e8fca432-260d-417a-89c1-2f55204be862,2024-05-15 05:02:28,460.3,"Cunningham, Hall and Garcia",benchmark rich markets,Refund,Approved
dbf78071-e236-4e23-aefb-18c8a42ca679,a0ce602b-67a6-466a-814e-a000118fe360,2024-05-05 13:01:57,788.05,Oliver-Guzman,seize compelling niches,Refund,Approved
5965b0db-a8bb-4101-b100-bf7e5e1a20a4,d1c3f92c-1f0d-482a-b509-bb5f69dd98bd,2024-04-14 05:01:27,806.35,Rios LLC,strategize compelling bandwidth,Refund,Approved
94c58a1a-2f43-4465-b685-49032e0e303c,a899cdc9-ff03-42e0-8c13-e91437addc94,2024-05-28 03:30:34,916.05,Mccall-Glass,synergize viral channels,Purchase,Declined
09496fb2-5461-4a1c-8822-95f4568f9abe,b4612c0d-3e20-481b-91aa-8087b40d7e62,2024-04-01 14:43:03,433.63,"Lawrence, Holland and Parks",synthesize bleeding-edge initiatives,Refund,Declined
71f94959-25c2-4807-a290-0238e0aafd52,215d4d0f-f6d3-4aa9-92d7-65a467cd3427,2024-02-21 07:37:58,915.48,Durham-Martin,expedite interactive content,Refund,Approved
4c216c58-fb39-40b2-ae07-0b62dd0af4b5,209e7eaf-7252-47cc-afda-29c5faba746d,2024-07-02 02:57:30,179.4,Davis Group,strategize user-centric schemas,Refund,Approved
c502cc43-b1ae-43a5-afe0-fe9879eb4944,7aa00f89-4e9c-4aaa-90de-762772f4f47a,2024-04-23 05:52:07,813.81,Larson LLC,redefine dynamic niches,Refund,Declined
b5853404-31e7-4c59-a626-c6c8aa9c8e63,6d66d49a-4dd5-4382-9a1a-04632106bb0b,2024-04-14 02:07:28,637.66,Lee Ltd,matrix vertical models,Purchase,Approved
5394820c-de71-49ad-88e2-e24df64bc4b0,b7a62eb0-1263-4362-9e75-d20b1d681b54,2024-07-03 12:52:11,626.52,"Luna, Morgan and Benjamin",transition distributed solutions,Purchase,Approved
83752e4f-d5b1-4b78-b9b2-b3a4fb372dd8,22e5012d-4c7f-4291-86fe-9cd40aebffd0,2024-05-03 23:48:22,452.18,"Martinez, Lucas and Espinoza",benchmark best-of-breed platforms,Refund,Declined
bccb5bf8-0fc0-4b69-b3c1-37d0488b75db,51e360b6-34ce-4f66-838c-cefe99289d9e,2024-06-04 15:00:34,512.18,"Olson, Garcia and Lowe",enable scalable infrastructures,Refund,Declined
814740ca-a4dc-424e-aa8d-338be50582aa,65053723-70d9-48c5-b16e-cd679570fc35,2024-06-17 06:24:14,627.6,Rodriguez-Jones,unleash turn-key communities,Refund,Declined
d7c7e219-7f0d-451d-88cd-0f4a7747f127,be7229c2-019f-4913-899f-6089799d02bc,2024-02-10 21:27:36,949.42,Compton-Gomez,enhance 24/7 synergies,Purchase,Approved
446f7b55-0f0c-4b7f-9945-0a32af90034c,189ce50b-0e0d-4167-ba12-fdad79275f4f,2024-03-10 20:28:25,369.81,Cabrera-Campbell,enable leading-edge deliverables,Purchase,Declined
b86c7c52-90eb-4504-a05a-f79777e82686,53006a28-9377-4012-95ac-c3ed80ab5c06,2024-04-30 07:30:46,587.56,Thomas Ltd,aggregate integrated markets,Purchase,Declined
0a2e51ba-b1a9-448e-a3f6-81344f2a9cc1,887f043d-8eca-4548-9f47-e5c32aba77d1,2024-03-26 16:22:15,779.33,Flores-Wilson,disintermediate B2C ROI,Refund,Approved
e962441b-b441-4f7f-b635-b5396bec6458,9dd995c8-4550-44fb-83aa-c44a4760a0f7,2024-04-26 05:33:55,393.18,"Harris, Wade and Johnson",matrix plug-and-play ROI,Purchase,Declined
39a206fe-f946-4f45-9786-e142c83b3f25,8edfadda-359f-43ab-ac1f-333e3e1d7881,2024-04-17 10:36:41,497.79,Jarvis Group,embrace innovative e-business,Refund,Approved
5f1c2ac7-0b40-4edf-9a21-62c11081b6b0,f1ef93f6-e5c3-4ef0-8f66-0cfcdb39d696,2024-02-25 10:20:03,819.78,Murphy-Myers,transition strategic mindshare,Refund,Approved
99bfdecf-4689-4da5-96f0-be4e9ba2e2c0,7fef1b2d-78ae-4080-8798-1baf6c9cd99c,2024-04-29 00:43:57,963.13,Ward PLC,iterate integrated methodologies,Purchase,Approved
7733d60d-ef00-453e-b98a-dd504778f9e3,73ca0d72-888c-4e53-93c6-aeec4cc5e541,2024-01-03 15:01:29,220.76,Holloway Group,iterate scalable solutions,Refund,Approved
ba74e4f2-f20c-4d32-ad7d-a103f1504299,151b94fa-eaa8-4e3c-8f23-c105e717f74b,2024-01-04 21:07:55,652.32,Curtis-Warren,re-intermediate scalable portals,Purchase,Declined
7b03e5c2-7ecb-426f-b5e9-e9d418d2590f,07ad7174-38b0-4aae-9821-c7a4d056252b,2024-03-28 12:51:49,692.95,"Smith, Thompson and Pugh",extend out-of-the-box mindshare,Purchase,Approved
72139ff1-020c-404b-b932-851da775b52a,963ac0b4-6da3-442e-979d-74e92998e097,2024-01-26 16:42:07,177.37,"Sanchez, Porter and Warren",syndicate dot-com infrastructures,Purchase,Approved
8a0cb7bf-721f-4407-8466-10322cbbd309,b4a1ef80-29be-4320-9dc5-c1a6383226db,2024-01-16 06:09:58,292.03,"Singh, Perry and Anderson",engineer e-business ROI,Purchase,Approved
203382cf-d081-4408-8cde-25c372886486,e88deb54-3a6a-4085-bebe-d99aac0b0208,2024-04-11 14:49:22,574.9,Norton Inc,re-intermediate turn-key communities,Purchase,Approved
dc71f4c8-fd5b-4123-b77f-1fb368a9b1d3,d55035eb-1439-47b1-a7d3-67e91fc5d445,2024-02-06 20:32:23,760.56,Knox PLC,grow dot-com solutions,Refund,Approved
51176555-c1a6-4213-a486-0be8f29a194b,8edfadda-359f-43ab-ac1f-333e3e1d7881,2024-05-17 14:09:26,725.14,Hartman and Sons,disintermediate value-added channels,Purchase,Approved
aa18642b-8c7c-4e0e-b757-a47e7db471e0,a422d673-3137-4381-844f-5371ac048734,2024-04-15 12:48:41,248.73,Lopez-Miller,integrate 24/365 metrics,Refund,Declined
3efdb39b-9a2c-42b9-986c-5c61f6a37273,3edddb45-c1fb-4235-9ae8-88458b582802,2024-04-05 05:16:38,800.18,Little-White,reinvent robust content,Refund,Declined
2fda9045-bed6-4356-827d-6cd2b9dc1eb2,9adcfd87-88a8-4faf-9464-6732531e6312,2024-03-20 20:03:19,745.25,Bentley-Rojas,enhance integrated e-markets,Refund,Approved
9b5acc79-c18f-48c4-9fda-26beea60981c,a14c9886-8a70-415a-8c7d-2c6c34f287f5,2024-03-04 11:58:05,399.83,"Reed, Fuller and Torres",revolutionize killer e-markets,Purchase,Declined
bd8de3cc-ad45-44df-a9a2-bb5097b3ce6f,0835f055-7425-442a-8a83-dbe5f39068af,2024-05-18 04:43:44,252.49,"Smith, Gill and Hodge",generate cross-media functionalities,Refund,Declined
9b305a0d-cb2f-43ee-8f1f-901ac6f0bc38,081a90c1-345c-4958-9a4a-4de539158bc1,2024-05-10 19:59:05,907.29,Garcia LLC,incubate one-to-one markets,Refund,Approved
766c1e32-f98d-453b-b7ce-59f762e74d7d,06de2139-1391-4378-a8f6-f2bd3d133a69,2024-06-25 22:24:22,242.73,Grant-Anderson,redefine B2C metrics,Refund,Declined
47e0e698-7df9-4c3b-b91d-74477973d73d,61f8d1f7-bbb2-4f28-a9f7-4a7bd93d57f6,2024-01-09 18:19:20,432.62,Gibson-Miller,empower next-generation experiences,Refund,Approved
ee7e2b87-37cf-4d2d-a499-21c61508e9ec,c1f4956b-0265-40b0-838e-495d47d92aa6,2024-07-01 02:56:39,277.65,Elliott-Wilson,matrix revolutionary methodologies,Purchase,Approved
1734c5a9-c33b-4b90-a83f-806560c70fd3,a4962a89-f26f-4b39-ad35-d228fabec001,2024-07-03 06:18:23,535.52,"Quinn, Stewart and Strong",maximize strategic e-tailers,Purchase,Declined
bfcab58a-48d5-4cfe-ab69-dd4c06c3c2db,aac26846-c226-4ef0-a6bc-e9e485d73031,2024-04-27 10:57:35,348.07,Horton Group,whiteboard synergistic info-mediaries,Purchase,Approved
638cacf8-f230-4cae-b90a-f2e5370f43de,fba3f03f-f89c-4c12-96a5-634376ac098e,2024-05-17 13:29:16,928.84,"Perez, Barnes and Cooper",embrace bleeding-edge ROI,Purchase,Approved
7ac457a5-4e43-4468-a9b7-618eee3293ff,0c317ef8-0afd-4e2f-857a-e1321dde73cf,2024-04-25 03:14:50,442.04,"Allen, Dean and Hodges",enhance B2C functionalities,Purchase,Approved
2f0b4e17-7317-41db-ae3b-0b5e73935b77,efb3bc69-dda9-428b-8273-f90fafcfc6bf,2024-07-08 13:30:20,26.02,Lane-Long,morph bricks-and-clicks deliverables,Purchase,Approved
3c97d753-f8c3-4db5-8361-c190e2bab9cc,6d310b31-0165-44c0-9297-4514cc05947f,2024-01-13 03:29:22,259.87,Wright-Perkins,orchestrate end-to-end e-business,Purchase,Approved
56524523-bf62-4d57-ac39-c52dffdbe8aa,1238bbda-1b26-403f-9f59-ec2331de013f,2024-06-03 12:20:23,277.98,Richardson-Navarro,e-enable distributed paradigms,Refund,Declined
1e266c91-c204-4d14-a0c6-92ae539461c2,8991ccb5-fcf0-430f-a441-acbecbf35b43,2024-02-27 19:13:42,756.53,Hall Inc,transform turn-key technologies,Purchase,Declined
19869fd4-3de7-4395-ad81-fb74d61561b6,482b5972-c73c-4ad8-9528-54f4b88768e8,2024-04-16 20:02:10,330.83,"Hatfield, King and Ramirez",optimize interactive e-commerce,Refund,Declined
2704c37f-e991-4890-bd7d-0a76c65a4591,3d77080c-e130-4cad-8398-81a050a54f64,2024-05-30 23:31:49,368.11,Johnson-Mccoy,cultivate killer info-mediaries,Refund,Approved
c4324e43-7ac4-42b2-9857-776c0e2d5654,f7bfd1ea-7c3b-42ed-ba24-231dd88a0d97,2024-03-16 12:14:45,690.02,"Reyes, Young and Guerrero",cultivate clicks-and-mortar schemas,Purchase,Declined
fb08b807-16ca-411d-8ec7-04518735cd79,72507f16-fed1-4498-840f-49f6f3f297a2,2024-03-16 17:28:09,624.91,Thompson-Martinez,drive seamless ROI,Purchase,Approved
59882e24-9a68-45e6-804f-df23efa4f61f,f272662c-fcaf-4549-9c0a-3eae5f87ecef,2024-04-19 19:14:54,376.29,"Bishop, Trevino and Rogers",aggregate holistic e-services,Refund,Approved
1eaff38a-2912-44c0-bee1-5b6dc4156002,398a69b2-e031-404e-9a09-4b5a799b9ea5,2024-02-04 08:50:37,664.85,Medina-Moon,exploit transparent vortals,Purchase,Declined
2a108eb8-3dbd-4a7c-b849-89195be7755a,08db5553-ec0f-45d3-812c-64c38c489a32,2024-01-27 18:37:03,129.92,Miller-Walsh,mesh clicks-and-mortar infrastructures,Refund,Approved
450915b9-76a4-4501-be12-8f80a81c5981,45b6463e-9eee-4a02-852f-e947aab1e4b6,2024-03-29 10:10:00,257.96,Morrow LLC,visualize scalable e-services,Purchase,Declined
2a772050-31fd-44c0-b757-cab2359b5a76,dd6e5199-b126-4e5d-a76f-cd4dd5977ef0,2024-06-28 17:05:32,779.4,Drake-Watson,enhance intuitive channels,Purchase,Declined
61e60b42-cd15-4979-9d99-ecd836cea85d,75de55f5-2e07-4898-a223-0ca58bb3c5b6,2024-02-07 20:34:44,536.53,Newman Inc,redefine back-end solutions,Purchase,Approved
bc2262fb-d93f-42f7-9e66-031aa347938f,314c5cbb-d203-4499-80ff-8a1915da9ebd,2024-05-27 02:02:21,626.89,Howell and Sons,envisioneer strategic models,Refund,Declined
2934d502-9872-4906-86f5-285d7000daab,5e38cc26-9d2c-4029-9f20-43e1eec3c88f,2024-04-08 17:41:05,540.7,Morris Inc,productize user-centric schemas,Refund,Approved
db9383fa-d320-4317-99a5-8a6b082baa21,c95e4a5e-b600-49ad-87af-2b0cdbc19bee,2024-06-22 23:39:04,437.25,Williams PLC,incubate customized e-tailers,Refund,Approved
3c6e15ed-2ccc-4c06-b463-758d32d54147,189ce50b-0e0d-4167-ba12-fdad79275f4f,2024-04-05 23:50:49,503.35,Rios-Hall,repurpose customized markets,Purchase,Declined
b28e6975-d2f0-4236-a813-5b27fbf09d67,6ccea823-d0b8-4a0c-8571-49059f085a3c,2024-03-29 08:34:45,973.86,Lang-Smith,syndicate one-to-one models,Refund,Declined
0952a85c-5a64-4031-9f54-ca388680952e,9386398c-9882-46f2-841b-7440441ac71d,2024-05-11 06:48:43,723.74,Ortiz Group,enhance robust synergies,Refund,Declined
51e9cb32-24c5-4501-b1b7-e845f5aa46fd,f8199581-8791-4f8f-9b7f-3c02d24d7e97,2024-04-26 13:56:48,16.47,Frye PLC,e-enable impactful e-markets,Purchase,Approved
adcfa389-895c-40e6-8626-2e638c097329,65b484d4-c5dc-4855-a692-ad94df13a23d,2024-01-09 10:14:26,23.73,Holloway Group,whiteboard real-time supply-chains,Purchase,Approved
d5e2e621-0dc4-4cd2-b855-4e0a3e6bf864,61f8d1f7-bbb2-4f28-a9f7-4a7bd93d57f6,2024-01-09 13:43:47,595.9,Price PLC,syndicate magnetic interfaces,Refund,Declined
b737f779-5e77-4833-a583-b7e0f05bc8d2,9601c1b8-df4b-47fc-a29e-854dd673e3be,2024-06-26 08:08:07,806.28,"Mccarty, Wells and Morales",streamline cross-media experiences,Purchase,Approved
4dc12db9-7f73-4cf4-9ba6-4ab3b29ee9ef,6f8d5d76-204f-4451-a16a-983c5e2ebcf4,2024-03-14 20:01:32,913.23,Coleman-Berger,deploy B2C platforms,Purchase,Declined
6040768d-6e26-4d21-a89a-c7061ed51db7,c508b695-4893-469b-8104-837bf096a132,2024-05-18 20:06:48,990.44,Smith-Flores,extend virtual communities,Purchase,Declined
8f213a5b-1fd5-4cc1-b857-3cb27d5b9491,8a5eafbd-a0b8-4786-ba31-77bf465c01c7,2024-05-11 10:31:52,585.66,Jones Ltd,target virtual vortals,Purchase,Approved
09a07ce1-9487-4848-b332-a73a745cc4b1,be7229c2-019f-4913-899f-6089799d02bc,2024-04-29 05:50:22,548.6,Bell PLC,visualize vertical bandwidth,Purchase,Approved
816eb331-d186-47cb-9589-7161d430468b,bebb66b5-98e0-49f2-a698-d2866081a2e8,2024-05-20 01:13:18,862.98,Dixon Inc,streamline robust paradigms,Purchase,Approved
a52c2b1f-dfb3-4f5e-9d21-6e32947e9e5d,a011abb7-54f5-49b2-a4f1-d1a8dac1a062,2024-02-18 02:19:27,621.33,Vang Inc,incentivize world-class methodologies,Purchase,Declined
e9a2ac7c-2850-4d7b-83cb-9a0c8542bd23,1fd56005-c8b7-483a-9ec7-60481e4d6885,2024-01-09 03:11:46,313.77,Williams Group,synergize dynamic metrics,Refund,Approved
c481d36c-32fe-4768-9200-572c24c37327,51e360b6-34ce-4f66-838c-cefe99289d9e,2024-02-22 23:03:26,286.39,Moody-Cummings,syndicate proactive users,Purchase,Approved
d4ea83cb-fbc5-435f-bb51-b3ed1bcd4882,02bc2e1d-6f53-4a6f-af15-e1691f5cdf38,2024-01-01 19:12:33,384.44,"Walters, Parker and Howe",leverage B2C applications,Purchase,Approved
c548ef3c-1583-44ad-a325-bb76523b2502,a0ce602b-67a6-466a-814e-a000118fe360,2024-06-25 07:04:07,435.25,Davis Ltd,drive 24/365 paradigms,Refund,Declined
2960f05d-af6e-4bee-aab8-b66d300c4bf5,c190a2fd-44ef-4ca8-9a9b-6c7935d12cd3,2024-05-23 05:50:51,666.94,"Martinez, Ruiz and Neal",streamline one-to-one web services,Refund,Approved
90d38583-ce1e-472a-8c0b-38fba68e4f6c,13e313da-2774-4642-8b23-aecb4d8e9ec3,2024-04-20 17:47:27,929.29,"Stein, Palmer and Reilly",syndicate leading-edge interfaces,Refund,Approved
71490464-cebd-4dbd-b144-30d8d449f66c,610d9453-3cbe-484f-bee4-c155acbd6c86,2024-07-06 02:12:02,769.12,"Valentine, Santiago and Miller",whiteboard seamless models,Purchase,Approved
a9025041-6af6-43d5-92a1-34076fb856b5,755eb9bd-5717-48b4-9c3f-b5b073054bc2,2024-05-18 05:10:24,254.41,"Hendricks, Porter and Young",transition killer e-commerce,Purchase,Declined
00b161b0-5cc3-4eb9-acd7-ea4e29e517ee,b459b33a-b379-4bbd-90f7-2ee735e3c782,2024-05-22 12:34:55,323.79,"Velez, Wilson and Lucas",synthesize real-time supply-chains,Refund,Declined
3cb05697-d009-4c23-852d-363bd39ef4bd,c40da123-0d95-4ff2-8486-a95d4d8da680,2024-03-01 13:56:56,799.09,Duran Group,synergize magnetic communities,Refund,Approved
3ffa88b9-5b5a-42f2-bef0-a5373b37467f,96f503ea-c32a-4414-a4b4-e0026fb8ab95,2024-05-01 20:25:11,233.63,"Johnson, Cole and Dunn",evolve e-business bandwidth,Refund,Approved
64086bc7-9e8c-4d42-a0d7-02f280eca9fc,92adcd93-9f67-4b29-9c30-8487358c92a3,2024-06-24 05:37:47,714.93,"Christensen, Phillips and Carter",target killer architectures,Purchase,Approved
7aadf1b3-432f-4952-9552-21c15c00f15e,a46322cf-8d2f-47a0-b510-eebd5a50cc55,2024-06-01 11:29:55,925.92,"Wood, Miller and Sanders",morph granular networks,Purchase,Approved
d04f40f3-0188-4611-a2d1-25448077ac52,8991ccb5-fcf0-430f-a441-acbecbf35b43,2024-06-25 22:41:48,959.0,Adkins-Fletcher,aggregate intuitive e-markets,Refund,Approved
fb6b8259-bec4-46ad-97a7-bd480cd21f78,02bc2e1d-6f53-4a6f-af15-e1691f5cdf38,2024-06-06 10:40:51,421.99,Scott Inc,cultivate visionary synergies,Purchase,Declined
a7fe32b2-9425-4591-84be-4fc997f43db5,c3dc56e6-64ac-4e49-b95e-136e7d0f91d5,2024-02-08 18:53:56,682.8,"Williamson, Benson and Mcbride",evolve global networks,Refund,Approved
5dfd0d36-289b-42fa-b435-6658c4a5f152,2bfbde81-ce5b-455d-8db3-9f7a74957a50,2024-03-16 14:52:15,486.0,"Francis, Williams and Garcia",monetize end-to-end experiences,Refund,Approved
ec27a06a-7911-4903-8fef-1870f03e8e06,24d3daea-5b7f-42f1-843d-8742b91d3b2e,2024-06-13 21:28:35,390.26,"Nelson, Moran and Rodriguez",implement magnetic models,Purchase,Declined
609593e2-98d1-4d22-9baf-481f1bb83336,7d82f7bb-6c6e-4439-b89d-905f39b02baf,2024-02-16 19:25:00,79.26,"Peters, Lopez and Richardson",e-enable virtual relationships,Refund,Declined
f765ba7d-9912-41d4-aea3-4bcbc3bb9f45,01d46800-33a5-46e6-b768-f8ae9c5fea76,2024-06-04 19:41:34,896.4,Rivera Inc,disintermediate global metrics,Purchase,Declined
71efc687-9f48-498a-aabc-03c3f65286a4,71946a0e-2731-4afc-8d98-9d707e819db6,2024-03-15 05:28:54,685.82,Brown LLC,utilize synergistic solutions,Purchase,Approved
2e435a64-240e-4126-9daa-5b01d1d078c1,dd2bdb56-26d4-477d-be2a-861ec5048c6b,2024-05-17 19:45:08,743.68,Evans-Rivera,reinvent compelling eyeballs,Purchase,Declined
08127e35-8da0-4404-a644-3528f57c1e86,4ea8794f-fd67-4450-ad50-dd1d1eb390e5,2024-05-22 21:31:21,945.79,Lambert-Alvarez,embrace bleeding-edge technologies,Refund,Approved
cccfe9e4-a0b2-4d18-bf3a-94bc55c6c45d,a3f4f0b5-8ad1-4261-b153-773f1d552024,2024-04-01 06:39:13,539.95,"Bradley, Walker and Brown",extend clicks-and-mortar info-mediaries,Purchase,Declined
0818efab-3adb-46b8-bc4c-2e4a39ea8ad8,fca1e7de-b019-485a-ac1e-4e51c80a697c,2024-01-07 01:28:42,573.53,"Morgan, Mitchell and White",scale real-time niches,Refund,Declined
3e7c2857-9d10-46ca-96f7-f0869b1cf641,ede4064a-9f45-4e1e-9cbb-c91b87033f30,2024-04-16 20:10:34,198.37,"Wright, Cook and Suarez",drive killer infrastructures,Refund,Declined
af0ad2e7-f934-4ced-8efe-2707079abe15,9f5f1913-a94f-4353-821d-d0f17e1e08c4,2024-01-16 06:57:20,888.41,"Juarez, White and Vaughn",transform B2B portals,Refund,Declined
33905148-34cc-41ae-ba49-f1ea1eb0f4da,27148bef-d9b0-4251-b69d-b6b680755a18,2024-03-19 06:52:28,551.92,Wheeler Ltd,harness end-to-end info-mediaries,Purchase,Approved
0a2daad4-a758-4c33-b505-dc3b7f036205,b4af49d8-ce45-4351-9e56-a7a9aeb52823,2024-02-16 12:12:20,358.07,"Hampton, Henderson and Henson",engineer clicks-and-mortar synergies,Refund,Declined
ef66e796-19d7-4632-b8ac-22731742f94e,202a02e8-d6f4-425d-bb7f-114e17d2ef61,2024-04-13 00:41:03,175.48,Rivera Group,whiteboard out-of-the-box niches,Refund,Declined
6b176913-0aa9-4975-a536-c290ba5a1e11,30573001-8aeb-4b21-bb3a-b02dacf27234,2024-05-14 20:08:00,454.53,"Ochoa, Meyer and Vasquez",maximize strategic paradigms,Refund,Declined
2b28e1b4-b54c-4c4c-9c5d-9df3dfe88fde,bac62aa1-6c9b-4fa8-8cbf-5072226597a2,2024-04-21 23:18:31,615.1,Richard-Sullivan,iterate transparent content,Purchase,Declined
